Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Mrps5	693.398321532429	632.968107805571	625.340972864444	647.108889770661	590.544828949237	714.928446062308	567.716582848446	604.89614873653	607.257577671475	564.777192158317
Mrps6	542.408673154355	633.897576392657	468.797560216621	656.541963965569	486.712771112009	727.485737269492	629.524436626301	473.082958116331	446.679223799316	409.361885683097
Mrps7	1215.61092706934	1131.16327048367	1150.76061850687	1311.19731309216	1164.21694849992	1159.4565547966	1047.29974456921	1291.04700401976	1152.31931405444	1147.8385380196
Mrps9	781.87633204697	1031.71013166547	806.864717317772	923.497963681454	1094.1303094598	1061.50968338057	928.2623965526	745.73764008414	834.555106744038	831.928993485003
Mrrf	273.127771588363	158.939128391707	154.045379467273	207.527632287967	173.918696877358	183.336451624878	204.881589374742	179.663184475477	217.120027770807	212.299340217785
Mrs2	726.096716722586	724.056029339999	832.677726850126	756.532550431589	799.506845346659	894.079133951458	867.59913265952	794.490464012159	724.864259380662	725.271430217695
Mrto4	817.459879753904	689.665691617817	781.884385512268	905.575122711129	694.376886786466	582.65831201331	557.41527388547	737.61216942947	720.34092546877	757.776592356303
Mrvi1	15.3874800894853	4.64734293543003	4.99606636110075	3.77322967796304	3.89370216889607	8.3715274714556	5.72294942387546	9.93113080015198	10.1775013017566	9.14207685148355
Ms4a1	1143.48211414987	320.666662544672	516.260190647078	569.757681372419	71.3845397630946	117.201384600378	184.27897144879	759.280091175256	482.86589509445	1879.20468613829
Ms4a14	0	9.29468587086007	0	0	0	0	0	0	9.04666782378361	5.07893158415753
Ms4a2	30.7749601789705	0	30.8090758934546	0.94330741949076	0	0	0	35.2103728369025	15.8316686916213	82.2786916633519
Ms4a3	252.931703970914	282.558450474146	335.569123920601	212.244169385421	147.960682418051	3.34861098858224	128.19406709481	142.647151493092	477.211727704585	715.11356704938
Ms4a4a	979.0284206935	956.423176111501	1070.82355672926	651.825426868115	336.156287248027	87.0638857031383	382.293021514881	1055.40835503433	1015.48846321971	2360.68740031642
Ms4a4b	45724.858803411	59242.4688036879	48382.7393186265	46999.3488687076	56781.8587290114	56496.9274466124	58928.0656277609	40892.7853147349	44097.9823070332	22628.6717800554
Ms4a4c	5498.1389794742	4284.85018646649	3115.88005387317	3582.68157922591	1663.90872684159	2115.48499203683	2668.03902141074	5117.24085229649	5084.22731696639	9017.13513451328
