Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
Man2b2	478.941384753178	459.85085008839	418.903732343119	496.648825731659	549.723586806216	639.020721066993	472.040482747872	401.606520782733	443.714554930505	374.005164941547
Man2c1	732.060665814444	854.829883825025	696.182170248443	796.948115708941	616.802953053403	647.682146503142	733.028933289111	1039.8403578013	862.598368344217	887.48494008695
Man2c1os	22.3340542112881	18.0655691106153	22.1822750324259	16.1699617680075	22.905149450259	30.7961793285298	29.2080937428823	21.6829811690208	22.6715466022886	23.0977061484091
Manba	1017.44024740313	1282.65540685369	1135.56184877534	1413.71665743151	1335.04299652938	1420.47377152844	1473.59543915703	984.218797411204	1420.75025374342	1082.92706903503
Manbal	630.316641074131	667.604894860467	626.222687453869	590.203604532274	399.204033275943	511.986481336808	532.341063378339	600.524304550706	492.296440506837	661.838118483261
Manea	291.169891939756	236.494722902601	251.683505175601	246.014418327543	320.672092303626	218.460397111758	170.537579595539	171.578372728773	331.436419376314	294.051566735516
Maneal	12.4078078951601	30.3830025951258	17.9164529108055	16.1699617680075	26.1773136574389	14.4357090602483	24.4971108811271	19.7975045456277	21.5919491450367	24.8744527752098
Manf	2279.72790393741	2332.92190196628	2451.99455550738	1908.05548862488	1606.63262572531	2144.18398574889	2501.53189959202	3425.91102470528	2962.41542269904	2410.15679925515
Mansc1	40.5321724575229	26.2771914336223	29.8607548513425	25.4099399211546	24.5412315538489	30.7961793285298	34.8612731769886	32.9958409093794	16.1939618587775	15.9907196412063
Maoa	17.3709310532241	56.6601940287481	36.6860702459351	46.1998907657357	21.2690673466691	3.84952241606623	31.0924868875844	64.1062051953658	31.3083262603033	62.1861319380245
Map10	34.7418621064482	49.2697339380418	25.5949327297222	31.1849262668716	35.9938062789784	52.9309332209106	63.1271703475199	61.2779902602761	102.561758438924	20.4325862082081
Map1a	19.8524926322561	4.10581116150348	21.3291106081018	13.8599672297207	4.90824631076979	36.5704629526291	13.1907520129146	2.82821493508967	23.7511440595404	15.102346327806
Map1b	4.96312315806403	5.74813562610488	0	0	17.9969031394892	2.88714181204967	7.53757257880834	14.1410746754483	2.15919491450367	0
Map1lc3a	181.981182462348	132.207119400412	173.192378137787	77.3848170326073	88.3484335938561	86.6142543614901	118.716768116231	148.952653248056	136.029279613731	122.595517249248
Map1lc3b	3764.52891539156	4063.93188765615	3412.65769729629	3766.4460946766	3733.53936039222	4148.82278391537	4090.07532057588	3857.6851714623	4002.06777403256	3724.06092977427
Map1s	1424.41634636438	1510.11734520098	1382.97953182932	1488.79147992583	1572.27490154992	1586.00323541928	1561.21972038568	1476.32819611681	1883.89756290445	1336.11346335413
Map2	6.61749754408537	27.9195158982237	17.0632884864814	9.23997815314714	14.7247389323094	15.3980896642649	13.1907520129146	1.88547662339311	26.9899364312959	2.66511994020105
Map2k1	1592.33534654554	1737.57928354827	1719.97947943733	1991.21529200321	2144.9036378064	2006.56355937452	2150.09257810508	2179.61097664244	2371.87561358229	1841.59787867893
Map2k2	2201.97230779441	2084.93090781147	2238.70344942637	2226.83473490846	1960.02636010073	2302.97678541162	2437.46253267215	2605.72869352928	2388.06957544106	2126.76571228044
Map2k3	2926.58828887175	2617.86519657462	3107.22483338827	3239.76733994722	3941.32178754814	2871.7437223854	2498.70530987497	2597.24404872401	2488.47213896548	2484.78015758078
Map2k3os	19.0253054392454	10.6751090199091	10.2379730918889	10.3949754222905	6.54432841435971	12.5109478522152	2.82658971705313	21.6829811690208	16.1939618587775	18.6558395814074
Map2k4	1564.21098198318	1771.2469350726	1628.69088603465	1913.8304749706	2068.00777893767	1823.71124461137	1751.54342800059	1264.21207598508	1648.54531722355	1863.80721151393
Map2k5	609.636961248864	670.068381557369	670.587237518721	684.913380602032	652.796759332381	607.262161134447	643.520258915762	455.342604549436	587.301016744999	583.66126690403
Map2k6	77.7555961430031	37.7734626858321	80.1974558864628	117.809721452626	55.6267915220576	98.1628216096887	57.4739909134136	47.1369155848278	45.3430932045771	65.7396251916259
Map2k7	1040.60148880742	1146.34247629177	960.663141788905	850.077990089537	890.028664352921	873.841588447033	1023.22547757323	735.335883123313	912.259851377802	1006.5269640826
Map3k1	971.117764594528	902.457293298466	929.096058088915	721.87329321462	706.787468750849	795.888759521692	831.959573385971	900.31508767021	873.394342916736	935.457099010569
Map3k10	153.856817899985	127.280146006608	166.367062743194	115.499726914339	106.345336733345	141.469948790434	124.369947550338	151.780868183145	128.472097412969	125.260637189449
Map3k11	1890.94992322239	1729.36766122527	1911.94147491025	1843.37564155285	1601.72437941454	1905.51359595278	1911.71684530027	1899.61769806856	2023.16563488994	1670.14182919266
Map3k12	205.142423866646	123.174334845105	138.2126367405	179.024576717226	204.510262948741	190.551359595278	179.017348746698	93.331092857959	130.631292327472	146.581596711058
Map3k13	9.92624631612805	4.92697339380418	5.97215097026851	2.30999453828679	3.27216420717986	0.962380604016556	5.65317943410626	0.942738311696555	12.955169487022	4.44186656700175
Map3k14	449.162645804794	467.241310179097	488.863215137693	496.648825731659	464.64731741954	556.25598912157	612.427772028178	705.168257149023	602.415381146525	472.614602728986
Map3k15	116.633394214505	130.564794935811	77.6379626134906	72.7648279560337	44.1742167969281	72.1785453012417	105.526016103317	157.437298053325	247.227817710671	122.595517249248
Map3k19	3.30874877204268	3.28464892920279	1.70632884864814	3.46499180743018	1.63608210358993	0	0	0.942738311696555	0	0.88837331340035
Map3k2	363.135177731685	381.019275787523	297.754384089101	299.144292708139	327.216420717986	335.870830801778	351.439321486939	275.279587015394	308.764872774025	350.019085479738
Map3k20	136.485886846761	280.016321214538	169.77972044049	131.669688682347	101.437090422576	27.9090375164801	218.589604785442	344.099483769243	165.178410959531	318.926019510726
Map3k3	1853.72649953691	2011.84746913671	1815.53389496163	1827.20567978485	1817.68721708841	1753.45746051817	1950.34690476666	2133.4167993693	2737.85915159066	1833.60251885832
Map3k4	871.855301433247	657.750948072858	669.734073094397	687.223375140319	888.392582249331	890.202058715315	716.069394986792	470.426417536581	830.210444626662	848.396514297334
Map3k5	631.971015460153	673.353030486571	554.556875810647	1053.35750945877	921.11422432113	1011.4620148214	1099.54339993367	947.452003255038	1168.12444874649	819.080194955123
Map3k6	60.384665089779	100.181792340685	46.0708789134999	45.0448934965923	40.9020525897482	5.77428362409934	68.7803497816261	121.613242208856	98.2433686099171	57.7442653710228
Map3k7	1815.67588865842	1561.85056583593	1622.71873506439	1772.92080813511	2153.08404832435	1692.82748246512	1313.42202185735	1115.25942273702	1738.15190617546	1648.82086967105
Map3k8	921.486533013887	904.099617763067	924.830235967294	771.538175787786	598.806049913914	595.713593886248	793.329513919578	999.302610398349	818.334872596892	764.889422837702
Map3k9	23.9884285973095	31.2041648274265	35.832905821611	30.0299289977282	21.2690673466691	7.69904483213245	52.7630080516584	79.1900181825106	45.3430932045771	30.2046926556119
Map4	2891.84642676531	2406.00534064104	2210.54902342367	3461.52681562275	3974.04342961994	4293.17987451786	3208.1793288553	1831.74053962641	2887.92319814866	2355.96602713773
Map4k1	3609.84491029857	4002.3447202336	3261.64759419093	3699.45625306629	3869.33417499018	4400.96650216771	3708.4857087737	3042.21653184478	3637.16383348144	3382.03720411513
Map4k2	1806.57682953531	1719.51371443766	1916.20729703187	2386.22435805025	2251.24897453974	2633.0733325893	1792.05788061168	1346.23030910268	1723.03754177393	1733.21633444408
Map4k3	114.151832635473	138.776417258818	151.010103105361	110.879737837766	55.6267915220576	143.394709998467	201.630066483123	160.265512988414	163.019216045027	81.7303448328322
Map4k4	521.127931596723	597.806105114907	545.172067143082	689.533369678605	616.802953053403	735.258781468649	735.855523006164	531.704407796857	627.246122663317	478.833215922789
Map4k5	202.660862287614	227.461938347293	189.402502199944	235.619442905252	130.886568287194	71.2161646972252	157.346827582624	202.688737014759	261.262584654944	253.1863943191
Map6	95.9537143892378	124.816659309706	91.2885934026757	106.259748761192	132.522650390784	90.4637767775563	137.560699563252	56.5642987017933	89.6065889519024	88.837331340035
Map7	99.2624631612805	187.224988964559	98.1139087972683	86.6247951857545	45.810298900518	52.9309332209106	67.8381532092751	97.1020461047452	90.6861864091543	136.809490263654
Map7d1	1633.69470619608	1423.07414857711	1627.83772161033	1574.26127784244	1645.89859621147	1878.56693904032	1704.43359938304	2074.96702404412	1996.17569845865	1352.10418299533
Map7d3	47.1496700016082	84.5797099269718	46.924043337824	58.904860726313	44.1742167969281	27.9090375164801	12.2485554405636	40.5377474029519	73.4126270931249	43.5302923566172
Map9	13.2349950881707	29.5618403628251	7.67847981891665	3.46499180743018	6.54432841435971	6.73666422811589	6.5953760064573	2.82821493508967	2.15919491450367	0.88837331340035
Mapk1	5039.22437982101	4012.1986670212	4865.59671192018	5073.90300334692	5606.85336900268	5812.77884826	4548.92505131083	4113.16725393207	4483.56823996688	5239.62580243527
