Gene	L21.D20.Tox.WT1_S6	L22.D20.Tox.WT2_S7	L23.D20.Tox.WT3_S8	L24.D20.Tox.WT4_S9	L25.D20.Tox.WT5_S10	L26.D20.Tox.KO1_S11	L27.D20.Tox.KO2_S12	L28.D20.Tox.KO3_S13	L29.D20.Tox.KO4_S14	L30.D20.Tox.KO5_S15
CT009757.3	2.04945504310377	2.10281056044816	2.04967583892855	2.0711749546827	2.17842157762304	2.13721371578896	2.06069336929547	2.09295701060444	2.0771646977054	2.0906863606829
CT009757.4	0.570938838892671	0.524709984524838	0.523427025653099	0.506066858273612	0.506566345178297	0.589354567507399	0.516044287846427	0.506523590295855	0.517692259733474	0.505787648912039
CT009757.5	5.02208805964441	4.98020527712496	4.78715162510847	4.70097615648913	4.75493927020847	4.86421463763547	4.8464741212197	4.69998589675242	4.71056489239483	4.82535030952196
CT009757.6	5.54281297758642	5.59960870644424	5.54685666815859	5.65209972509138	5.47585200180893	5.56345222011371	5.40091383209923	5.52042625582016	5.38608920139923	5.3356399857439
CT010453.1	0.588815415952106	0.556383334758444	0.556128017595797	0.582279948582459	0.586949508727483	0.579893951218759	0.554662698834238	0.616177956330668	0.578827989970013	0.567461804655154
CT010467.1	12.5156859015997	11.4187404711795	11.0843635540515	12.2394932367023	11.861783229311	11.465471414912	10.9218059872901	11.5064310692174	11.3029050378059	12.163461882599
CT010486.2	2.14492778445344	2.01598006451523	1.9610914337783	1.95574894082568	2.00673105052481	2.01639989084115	1.96177208980503	2.02095488176751	1.95304129455988	1.96647537971293
CT010506.1	4.03031130915985	3.93855037337799	3.88126706592348	4.0669343076531	4.13030688340733	4.04618794128563	4.05412754635438	4.11508751168106	4.00677913365358	3.99228260016296
CT025531.1	2.86487867356284	2.77302406865692	2.93784259301219	2.76412522125728	2.81470460667675	2.92238060232158	2.84999342835049	2.88493589696357	2.87431583266547	2.82192731062058
CT025538.3	0.473012080906014	0.473280206059358	0.473041987429684	0.485814585744025	0.518720771993212	0.472089605154048	0.503079646761635	0.532749954291082	0.471979836438714	0.520214410123253
CT025556.1	4.53605417678407	4.70589893265077	4.81656493656987	4.81378252248601	4.8166631541255	4.75515033275453	4.74635064457703	4.59855266029518	4.70410552288886	5.12687976450249
CT025561.1	0.225113506098982	0.145466592257183	0.145272973069942	0.158319211195338	0.17628712965302	0.144498513349543	0.154878075878778	0.145057771845751	0.144409212706655	0.169166184295358
CT025566.1	0.904679126367558	0.907349582908381	0.90497726692758	0.870777455341613	0.902748705784695	0.883035757780012	0.891275382261562	0.946761846241827	0.894341894636603	0.870410913984892
CT025604.1	3.07108820036509	2.90259753028139	2.86428632911536	2.8541141205743	2.89225798784581	2.91210238308519	3.04801646432353	2.94991320044531	2.89675718441527	2.9571438728014
CT025639.2	5.8886377960225	5.67992707141773	5.97362435008178	5.70038385062371	5.94457521509451	5.67011187024121	5.91248194821668	5.95379894664246	5.90886859341549	5.80931784445786
CT025642.1	3.49284420542825	3.43491777005884	3.3473953280614	3.45090751209395	3.39971598627918	3.33231254893462	3.34958214371456	3.35475488330558	3.35183221122807	3.55344706278986
CT025642.2	4.96885118522591	4.93788202415662	4.62201434167064	4.52248457433995	4.79651047710831	4.73699918450897	4.77758844465464	4.604304118485	4.68593494449166	4.85871910393596
CT025660.2	1.63307692954441	1.70248408750809	1.64967779928496	1.61497402570261	1.6160655522783	1.63933420747347	1.64527483761786	1.70537824557758	1.66145191099343	1.73114591073406
CT025678.1	2.87955727888344	2.90700036529118	2.7457389489534	2.73321802070315	2.81541387580314	2.81132007470483	2.72138703639394	2.75610689508743	2.78443114355856	2.74056213725477
CT025689.5	1.7992401068177	1.78624881072187	1.75062739183421	1.82734420702956	1.82584327540654	1.78527813389218	1.81943064101941	1.79570118808433	1.74800825617093	1.84270578823279
CT030146.1	3.26574722701927	3.29141027500651	3.20525655635387	3.35590751324445	3.29980930299797	3.26433290922412	3.26282254024702	3.22841276758915	3.28010505275792	3.21787638734051
CT030159.1	3.10582862301244	2.95926782588169	3.12106754717698	3.16027924633988	3.04155079635791	3.00253860636198	3.05630497127772	2.96731280775886	2.97592134030031	2.92937002879663
CT030159.3	3.83964418262268	3.81111961568255	3.79906882430735	3.65923475358097	3.85392180219189	3.88608729748768	3.83898924471787	3.75786824691503	3.80733265666628	3.83423715331752
CT030161.2	2.31034072514133	2.36453988678496	2.31094366453018	2.28348091529082	2.37805062252285	2.30356778550551	2.30359365000984	2.27552708083549	2.33458925910032	2.26683988897519
CT030170.3	0.134336752535038	0.134542934903416	0.134359745628392	0.147102340156834	0.14954845667972	0.181457816190385	0.143754595284183	0.134156261552949	0.201583392986201	0.13360976136881
CT030170.4	0.347249911044995	0.347505144474068	0.364139471703416	0.360350378836109	0.362942708002896	0.371491881812526	0.345975558718089	0.347026279546537	0.460557814133374	0.34634800176838
CT030170.6	0.256823120124818	0.274793536392502	0.321761913688512	0.283220864469586	0.272371778070664	0.256014635237124	0.266354044165282	0.256617378992124	0.255918393827343	0.29270614555984
CT030185.2	4.14617026857741	4.41282328910859	4.27688972908564	4.22257522703959	4.45516841656433	4.31429032727224	4.25975267434467	4.19100295308517	4.09448550321977	4.09889411922828
CT572999.1	2.85730405867119	2.64190540878429	2.58564275827744	2.55888871567412	2.56554857948703	2.58122908444145	2.645183432025	2.56498076072898	2.55394220108853	2.6530185771042
CT573086.2	3.19374115628559	3.07851166014075	3.29008671169876	3.14638851080137	3.0520563038733	3.07516330358869	3.02945804268079	3.12606023465399	3.05978210332212	3.19821830325832
CT943659.1	1.79734989992254	1.71811364493231	1.75062086436688	1.80688400525549	1.76335486586662	1.75232040033814	1.72495046487025	1.77749173230745	1.78488864998232	1.76387660852105
Ctage5	11.3875020922095	11.5060823194384	11.4582480851148	11.3861941133683	11.3433276616927	11.2560058340024	11.3209999440544	11.2375515397733	11.2590034913712	11.3931539371089
Ctbp1	12.2194412064689	12.3849368123553	12.3352233484223	12.4187931456046	12.4861729460618	12.3999897236429	12.3565732609022	12.3736908579313	12.3922900445336	12.4705727860309
Ctbp2	4.15592967169428	4.10924296772832	4.06840162705556	4.3204719869729	4.22292154188486	4.29395602500782	4.11677190960582	4.18206603632069	4.23682783056942	4.33475617565289
Ctbs	6.83797787653412	6.65986530343364	6.6162625421477	6.72364889203817	6.69459843013559	6.87025981996652	6.93968789311978	6.85604369702115	6.98037200447213	6.61706243968402
Ctc1	9.22529706479886	9.63255255050479	9.58715717820021	9.46818648258488	9.46594030124459	9.31959298087489	9.52948534046963	9.42496712626246	9.41563976988136	9.45604473207361
Ctcf	11.7040628324337	11.67026283385	11.5600789420303	11.4870712952884	11.6630590841643	11.5944306526352	11.5237113641711	11.6203002603553	11.5783356812066	11.5703114823976
Ctcfl	0.46203216907728	0.413807030022619	0.430174056371851	0.478389437517075	0.413361403810849	0.412657498634536	0.433395593175783	0.428766811466315	0.424519228021144	0.424977553272962
Ctdnep1	8.65973967017646	8.51724597775915	8.2542132759584	8.87453060208116	8.60949610453103	8.85436687377279	8.83527422406591	8.87992581179714	8.80773897052031	8.78428366176032
Ctdp1	10.545136253956	10.8437094064109	10.8936721766316	10.6356277325853	10.7629520741107	10.7519660660018	10.8534114202051	10.7482135274082	10.8583227247482	10.7730747523006
Ctdsp1	7.99991221024777	7.48656832092075	7.31266359592024	7.51614884113555	7.41289747867292	7.62345271856472	7.4032018257888	7.43858632293588	7.29848465424681	7.71130095464051
Ctdsp2	9.62363616301722	9.34675187597262	9.23790002250624	9.28156500114749	9.38689455948882	9.44685430566191	9.47256897179125	9.56531697885761	9.21248926334617	9.32901922571814
Ctdspl	1.50137461926096	1.48494442412997	1.53488354029143	1.5242087818795	1.48394213689588	1.49525226575401	1.4814494908107	1.64509911134836	1.54236211462754	1.55625240937763
Ctdspl2	10.210801870014	10.5285459542032	10.5214251162929	10.5577543232242	10.4566742000937	10.6792899491579	10.688445774685	10.4463009199121	10.4597915538835	10.2902910614099
Ctf2	0.386669172389877	0.386917441289584	0.386696861232646	0.463081514065504	0.386490070764272	0.398113107762392	0.3959389874094	0.401717763759988	0.385713924005374	0.456323898502782
Cth	1.43050771906544	1.43109095750724	1.43057282935306	1.45737410334174	1.50952896036771	1.42849231854782	1.42758305640215	1.42999601464095	1.5015235553776	1.65759097979732
Ctif	1.27653578962316	1.13436686198079	1.13396000962969	1.13275090428128	1.13357808548937	1.18284756034856	1.14267196218841	1.14950880421112	1.22669206710733	1.14510121155659
Ctla2a	11.063379002949	11.0404622117136	10.5025743783677	11.2408629405684	10.8543345793383	11.1109488392235	11.6804925052732	11.5279058387512	11.746960682065	11.020533720551
Ctla2b	6.4523933618501	6.33855894631456	6.23270366397219	6.50593491061123	6.31170789280227	6.31283293692596	6.72036618135109	6.38445511737749	6.53694790309337	6.28765665315948
Ctla4	9.6308991653703	9.51046231560343	9.50439529164053	9.69815781635699	9.53016972538175	9.38814253857929	10.0031613964772	10.0450971595884	9.6705375188801	9.4690209578598
Ctnna1	8.58479846716904	8.86911296421812	9.09944321035315	8.98352467470206	8.66921246081801	9.07595797721794	8.79517006175276	9.12592798705058	8.88543877762885	9.1381528826275
Ctnnal1	5.41537378933264	5.28640875793828	5.2127587222303	5.47880069907978	5.17791438520403	5.13094809536183	5.11619514299588	5.19675490018292	5.46256139460073	5.4176897695452
Ctnnb1	11.19639216228	11.7242773289153	11.7291144455939	11.3698907833377	11.5375531250525	11.5693090109359	11.6587147510425	11.5350733604563	11.5537203919321	11.3950818288202
Ctnnbip1	7.94667030378302	7.71656105681496	7.42119297197983	7.69730582476747	7.80878385683887	7.64726336802995	7.34375992830808	7.46596056575422	7.53696187343524	7.682981823707
Ctnnbl1	10.5887210129765	10.6318023441487	10.6461017775583	10.6161814484109	10.5557463597034	10.5327010358214	10.4529190082124	10.6226622405277	10.5877073047426	10.6242324159728
Ctnnd1	0.763197097549229	0.815179276070957	0.763233606843256	0.775838172295843	0.77852293685787	0.762070870819122	0.761565239627667	0.762910440718244	0.841910321873507	0.844425662879337
Ctnnd2	3.18756630703856	3.01036723338006	3.05605524456596	3.24739225080656	3.09424605472137	3.01772203791053	3.04985408238588	3.0184616405143	3.08429569214946	3.12171571814327
Ctns	8.56330167743801	8.69956121209563	8.64736575207645	8.43711832149605	8.49978827178038	8.55813932962453	8.49396312216229	8.53487759839681	8.63510913239884	8.49323656413213
Ctps	8.59516444867474	8.86384225293217	8.71651445278017	9.05289841555431	8.75150650563605	8.94897584916339	8.88031970584172	8.67975431581889	8.84257070650132	9.11692366671504
Ctps2	11.3627247049322	11.5263911060094	11.4528455331034	11.2194770001759	11.3539655130973	11.3302624407193	11.3735562944352	11.1876707756745	11.3598900335412	11.1405664268291
Ctr9	10.774617771503	11.3308228303345	11.4312459386871	11.0228422267494	11.296736355445	11.1617735457935	11.2955694600851	11.1943853795806	11.1848741761816	10.9330529237432
Ctrb1	0.99595070417932	0.981408918038115	0.980046647960494	0.976001021356917	0.963228237529239	0.974589136420462	0.982657816049551	0.978531598752144	1.05271026712122	1.02181316621202
Ctrl	4.77639154480258	4.87556003120106	4.92753196184099	4.64449784561285	4.69678178966459	4.71664350990756	4.71353155149662	4.81129072163374	4.66570690505779	4.78872872307967
Ctsa	13.3537685659353	13.3885262352284	13.4180973765599	13.4810028803919	13.37980249545	13.2364052054894	13.3365312999023	13.0693673651256	13.3595139197954	13.0598725951525
Ctsb	13.528174161439	13.6489134990606	13.4593343945141	14.1020117429138	13.6839094210329	13.5915545585117	13.8856649731707	13.790675006158	13.9077098364903	13.9201683549103
Ctsc	12.7732187591542	13.0413511355306	12.8968511305702	13.3446713832492	12.9677788297371	12.541592581964	12.8925484540955	12.5040185377784	12.7362847740353	12.9091623466385
Ctsd	14.3969455680077	14.3505882807688	14.3978561346347	14.2416048309896	14.4872563986922	14.4115096913372	14.076855481889	14.0539262954254	14.5051633936226	14.122857610012
Ctse	12.8037486293046	12.8618327398314	12.8817754281554	12.7612096010683	12.8620214132548	12.9939162392113	13.2126875317652	12.9873871443624	13.0449918742163	12.7813635524983
Ctsf	2.80410111325427	2.65663757999108	2.63425561249888	2.64909017419143	2.59699375755815	2.61651358490343	2.5972471326515	2.64530410865914	2.57553956177346	2.95599221779779
Ctsg	2.70126186285095	2.48528411126388	2.5241654090962	2.47936746186736	2.48241390161929	2.50866275459115	2.47512786170881	2.48215486539934	3.15106925458192	2.52317874026345
Ctsh	8.77867393477922	8.9349570017236	8.57092128721206	9.97756916885769	8.56769601628287	6.930911715759	7.09398887301216	8.65811200512008	8.76947001531301	10.4543329303644
Ctsk	0.641110124128158	0.642577098048405	0.624648498992963	0.701989143800643	0.640050721098885	0.623579929606007	0.62311511296	0.669956684205858	0.635448031063191	0.660118292336233
Ctsl	6.23223595707473	5.99656775774554	6.02320914931449	6.6309380743293	6.05316600621626	5.81037041256274	5.89931969088294	5.93147829186321	6.04879569343662	6.39362181344323
Ctso	10.8896804885808	10.9091262082535	11.0081389496949	11.0581300868425	10.754715024203	11.0131959613462	11.069240490196	11.0416647770889	11.0645129302019	11.0690117481008
Ctss	11.4970264821111	11.4828352500869	11.4003726924909	11.9902154447144	11.4743469463203	11.1679334628226	11.3706569672078	11.5745478444732	11.3806702158613	12.2594630864228
Ctsw	13.8112305685218	13.6333462023604	13.6451126357565	13.4868419313413	13.671217111122	13.6226885125915	13.6113321796333	13.5311705751517	13.6627934381901	13.4117878292218
Ctsz	10.3864118984942	10.4318045095433	10.2086000426821	11.1412416528386	10.1535882222446	9.89686965941629	10.032652094436	10.5823838490649	10.5761595130117	11.6153738084674
Cttn	4.72593178346758	4.77622573459934	4.71409538737904	4.78457531271082	4.76289775581805	4.7870820674267	4.71839771225394	4.72029528557601	4.79275736062743	5.37010527409463
Cttnbp2	0.0274650012554594	0.0276616444373597	0.027486933998157	0.0269689870053927	0.102419002521412	0.0869794291107259	0.0370809559162586	0.0272928038163267	0.0267080955882019	0.026771091463778
Cttnbp2nl	3.16448401942547	3.18656142200436	3.24258141848846	3.26401193649077	3.17591252419614	3.21767017683427	3.29353472314826	3.37344361231403	3.10842237609603	3.37977707240744
Ctu1	8.24498705000315	8.36065291087515	8.26389603349704	8.46084900710461	8.2306720988257	8.26339120402527	8.3177630691653	8.05253558039168	8.47200714849106	8.24721827444437
Ctu2	9.61407541300554	9.61027075641572	9.48995377374655	9.26141326402601	9.41571124059937	9.43548233795446	9.51410554566626	9.34409549640781	9.50432700491556	9.59865198456943
Ctxn1	3.58630125737273	3.62870353998855	3.60211035865772	3.60222397983799	3.64385304888119	3.56539509834832	3.55215095933337	3.5754140705684	3.57003283752121	3.55301681478552
Cubn	1.35973904889688	1.37846013668815	1.35979850893615	1.48878624670727	1.35935419104154	1.35790065980899	1.37897635363422	1.35927189850337	1.40617531300845	1.52102561410227
Cuedc1	5.74085986058037	5.51411292875247	5.46234894764689	5.49606859155937	5.64122775734313	5.59795942878077	5.36698752197237	5.46205800170221	5.48051138830266	5.43712985315516
Cuedc2	9.47836479987805	9.34747766123306	9.53660628842412	9.51313787531596	9.40705152309695	9.24569692830556	9.33904924690203	9.34770666111687	9.62126003849427	9.66715699655028
Cul1	11.065695809748	11.5093964376735	11.5825746647574	11.4969874310216	11.4847642870683	11.5029238806697	11.5682743343853	11.4506815484086	11.530544057338	11.3985916337676
Cul2	10.147599657861	10.5757735464829	10.5621779279607	10.6475529872392	10.4362803449822	10.5303115758524	10.6295185867995	10.6192408908789	10.5025723421504	10.6067245473877
Cul3	11.5367250417235	11.87630379107	11.9760463797283	11.9925536649539	11.9991428001351	12.3393406025814	12.3812435974199	12.3089692490056	12.2266640371292	11.9172488452454
Cul4a	10.2187878862244	10.4480297573094	10.4349091382318	10.05564844234	10.2187861914789	10.2992796705629	10.3304478884627	10.2859111224131	10.3667252787171	10.260291467197
Cul4b	8.9114660635416	9.00559630868818	9.08917809354268	9.01378825427984	9.01258833161497	9.13148575621869	8.99329144357565	9.00545161963102	8.94369453987306	8.93103634072296
Cul5	9.60676896201214	9.76746267676954	9.79317975091899	9.99181914777151	10.0664600876504	9.8365243637205	10.0129085696687	10.0130705077619	9.91585769517877	9.79905071901499
Cul7	6.46440101068922	6.23645220887955	6.07800592733542	5.86926848520959	5.76619894030788	5.97910572903498	6.00781070329451	5.76055651189192	5.92798390030816	5.89320235726494
Cul9	7.95291358967038	7.74287679064255	7.85085366374089	7.79464048848389	8.00190578257697	7.91148550374862	7.89948152614762	7.78816709872109	7.83792526440538	7.65799267251747
Cuta	10.8065253167687	10.3632216208948	10.270504670505	10.5500684048469	10.4806860380339	10.3094955975924	10.2128918586077	10.4028680644246	10.5244122089233	10.6037775476187
Cutal	0.169960550824908	0.138018660562701	0.137834207767536	0.163707919172103	0.137661305733866	0.137097386520545	0.187787542318868	0.137629309055967	0.183137780270676	0.137078951612649
Cutc	8.37759923392303	8.27720274944465	8.19794403936324	8.25712024628325	8.29074627528483	8.15353799792788	8.16172429536163	8.10143140467181	8.07061345962561	8.33082082492017
Cux1	9.6199935925666	9.56353346254865	9.58327988537563	9.40748638905114	9.60517266289284	9.89896796079294	9.8372884354405	9.9471210896081	9.8255167709403	9.78354109208003
Cwc15	11.3312173443375	11.2048303875704	11.0195195846593	11.162168678445	11.1413422902995	11.0248597663161	11.0096025975605	11.0826980509481	11.0853097490527	11.1660238418174
Cwc22	9.71229152258414	9.8483147825526	9.81194631500632	9.53544803036952	9.84843420999617	9.78157428356474	9.70446147598023	9.71953046043174	9.62600394153352	9.40993825878885
Cwc25	10.0701843022209	10.089673576798	10.1603440723838	10.0752584558103	10.1216729420261	10.138454672939	10.2740290070792	10.0586105364721	10.0867125589787	9.87581878079198
Cwc27	8.48681113489517	8.57520633952484	8.52599328215731	8.61833005386869	8.58128213455429	8.43964678993361	8.49882535457719	8.5054008690826	8.64926600344334	8.71348975368853
Cwf19l1	8.88433244032281	8.85312164918581	8.97372725233388	8.67543606363192	8.90616040699301	8.76691822402499	8.85344528991802	8.82760359541598	8.99321429340523	8.7860729507517
Cwf19l2	9.37122120834252	9.51712801576848	9.61273487451547	9.58426477605104	9.75301249551505	9.71349094247412	9.68495943390504	9.76538457773881	9.66739429495223	9.57096706738129
Cx3cr1	13.4437972025373	13.3973909602041	13.8853066639593	12.3766022653901	13.3746898684656	14.0360738453334	12.9837082897935	13.0602858536901	13.5397872754404	13.1860050821055
Cxadr	4.74664047812617	4.77352229314329	4.6275200507569	4.60296599046478	4.7268327471953	4.63937540118204	4.57638674985767	4.54226379579339	4.65485319464555	4.6367875538789
Cxcl10	9.83994146978182	9.82693242888168	9.23289390582591	10.3934561144694	9.81926385064245	10.6430955558102	10.909552784403	10.9918274132447	10.5095335860364	10.5549365235049
Cxcl11	4.40796094316035	4.41816346532713	4.35297741057898	4.60942702820252	4.48296102938602	4.94117197101709	4.87305920072179	5.16036561208331	4.92175554444433	4.63689192999448
Cxcl12	1.90858736014625	1.94564225866278	1.90867583822481	1.96164066496353	1.90801456011177	1.91884921798997	1.93756267908598	2.05663990902723	1.97787456367052	2.11198942809181
Cxcl13	2.70932296763176	2.71303163918581	2.69267287729364	2.8975854152638	2.72245094293364	2.73410826000095	2.70155349536984	2.86440051624768	2.75454955699707	2.90892029833826
Cxcl16	4.61318526391523	4.67712116465233	4.90159914133774	5.27074567877709	4.84244261698133	4.68975111021645	4.7685060465277	4.64418873916487	4.91245045421196	4.90849520971159
Cxcl9	4.59802548672984	4.64817673783901	4.51823904905318	4.92868995506496	4.50218658646692	4.51474634099706	4.38475681384963	4.53913069094223	4.40539359208186	4.8388050595299
Cxcr2	5.1760744305184	5.03945773456853	5.25192571379807	5.80429152850149	5.06376311884668	4.76166119103455	4.63961851078133	4.90251160014383	5.3081263753969	5.7122581793332
Cxcr3	13.1875646496378	13.1782629746539	13.2097210168176	13.0516808192013	13.1035385186452	12.8368780274906	13.2529471086237	13.227818646221	13.0279269046162	12.8588699121677
Cxcr4	7.48181638950393	7.47064643650033	7.37891901778205	7.64628785058673	7.47138214995749	8.37705328788557	8.55388229106598	8.74273882509877	8.37980607200271	8.5662061046102
Cxcr5	9.96162306443812	10.4788488971488	9.96415950638103	10.6342759324458	10.0754874897793	10.4906876120728	11.0733948011835	11.0766517294208	11.0435682500774	10.8353949289299
Cxcr6	14.1777342814612	14.4355959383342	14.3855466204793	14.5918391976114	14.4968817153545	13.8022687581626	14.253894935357	13.5269970337366	13.9243504240906	13.5109015585214
Cxxc1	11.4060079315124	11.4106793891468	11.391409501355	10.9088539161039	11.3268196858382	11.2310646758225	11.2148197257268	11.1446336141518	11.1300734657187	10.9060158516173
Cxxc5	6.55870359614068	6.73173638108788	6.52684156900165	7.31545308938274	6.49496407830486	6.63740632819668	6.79059674388096	7.01210909538695	6.97629428731825	7.35271862482949
Cyb561	4.84262260871204	4.82491919494525	4.76445226781261	4.54336705547338	4.76538906677943	4.57198214408548	4.62178157115643	4.60074588909512	4.61534762993781	4.97299978642426
Cyb561a3	10.0066514023783	9.9677603263979	10.0540090206802	10.1799516046386	9.79920306120609	9.82802467487154	9.80036576051889	9.90819914632127	10.0276750883172	10.2887100154713
Cyb561d1	9.08057294830652	9.18611279109649	9.42690455274651	9.30190366686008	9.32720308240203	9.49006373624158	9.41472393130645	9.39161624560246	9.35784103473696	9.25793768239456
Cyb561d2	9.7634401024378	9.61375497683561	9.56262077710801	9.69087706058495	9.65089591722544	9.46242078645611	9.45400853013765	9.57493918213988	9.81615440376568	9.73212845663856
Cyb5a	10.1731373823134	9.99522321702591	9.87302333070481	10.3042904645861	9.99356533087259	10.0672548726447	10.2198674380093	10.270831850966	10.1843063486819	10.4156564397738
Cyb5b	10.8186555568983	11.2287569700884	11.1602431221967	11.2039302905293	11.0714763648784	11.0779508498113	11.0441696774108	11.0836728559251	11.1004285466521	11.046044169543
Cyb5d1	7.08311884018817	7.31392790357764	7.47783891648759	7.39905783277078	7.29871747226576	7.42042631454923	7.43786774903217	7.49915851650644	7.42216174955696	7.30648380967632
Cyb5d2	7.7734866939236	7.89872654578656	7.95553639629258	7.77746006446942	7.90279797349189	8.19357250362883	7.98373327158868	8.08959398422883	8.1026063136912	8.15356714281047
Cyb5r1	9.07014724822557	9.36082597301813	8.98485608831195	9.23680265067126	9.28055281577268	9.02534053315193	9.09844367799427	9.19721611931854	9.26803744097647	9.45440240076371
Cyb5r3	11.263844008415	11.2444005075955	11.3186055924215	11.4788451573527	11.4362540717215	11.3950118855935	11.7394361258066	11.4929339589156	11.6715527441443	11.4448451736786
Cyb5r4	11.5031924750348	11.5989179861658	11.5409433650054	11.3316495429667	11.542827715833	11.4447826951537	11.4479993601112	11.3733953233654	11.4438858551347	11.3414502602664
Cyb5rl	6.41337534175082	6.68096579928965	6.47718956449365	6.52054556905238	6.5508255981024	7.0970233380289	6.80114258720315	6.92314023912128	6.99011584695662	7.14803894652911
Cyba	13.4148263573305	13.1384866377077	12.9752345488963	13.596236665308	13.3756009231093	13.2497221756082	13.0800713795565	13.2319541393363	13.5489573300603	13.4636242699674
Cybb	9.2903193051549	10.1059905322254	9.67225598564831	10.8983024501115	9.69156275261854	9.29637552106045	9.78972788256137	10.0040136994601	9.90875659238765	11.1616812674399
Cyc1	11.4819223060637	11.3209131061594	11.3326108079736	11.5069854232061	11.3445584159198	11.323332703967	11.3494983229774	11.3249332974243	11.5249226439581	11.6106159966552
Cycs	9.60703991388002	9.45762341495317	9.397707117166	9.78606459747999	9.56318607276207	9.4848036611104	9.52519703280413	9.6291144582792	9.69117019959408	9.91885103804633
Cyfip1	9.9924753304865	10.2438042368277	10.372972565778	10.2612535501938	10.1401115055309	10.5451747583897	10.4427471962932	10.3905461799141	10.3441616252236	10.2876157209182
Cyfip2	12.6154455735371	12.8538388578783	13.1745246462798	12.4903096718448	12.9061927460525	12.8575799372821	12.7503343922947	12.7450664832314	12.564282297463	12.3470398370762
Cyhr1	10.3786240168649	10.3785378297065	10.4398338034057	10.3573200053669	10.4600340079347	10.5009996957686	10.4882670226849	10.5578851856886	10.4782301259523	10.3936313452487
Cyld	11.6721263415305	12.071670335379	12.052424756206	12.0708333097202	12.0744564088766	11.9568000277939	12.1726768073791	12.0020643378083	11.7858431002206	11.762762400288
Cyp11a1	3.4055293064356	3.40824948958696	3.71087182073761	3.45929427810632	3.42140421691387	3.39602753247208	3.51905029829007	3.69042115807359	3.82644064982852	3.94444620456562
Cyp17a1	5.60041125963777	5.28918998035141	5.67787671699795	5.27715212296854	5.62532353272172	5.56466117673094	5.34097356908726	5.37364604566796	5.56529641655589	5.41182399171403
Cyp1a1	1.34142579196773	1.34198958869226	1.34148874311727	1.33999753635303	1.34101816005312	1.55253655145922	1.33859519706742	1.493533053407	1.36475797604407	1.33942520848278
Cyp20a1	8.66179691039721	8.51569650193272	8.60158688013429	8.59438874640951	8.60324938439478	8.63043509684266	8.58116501687188	8.50520453806224	8.65756505921657	8.63132604825838
Cyp27a1	5.22478352379347	5.40212148802469	5.27737836121763	5.63025836178015	5.08494462802817	4.74702861227421	4.8421985752346	5.12036678760083	4.99146134917403	6.00372635713662
Cyp2ab1	0.368985782243312	0.354181241032432	0.369269831963892	0.335612514522966	0.351742271218405	0.335385585582597	0.335003606871647	0.336019693659521	0.335284342067021	0.418366845445047
Cyp2d22	2.66767978384439	2.61810137441796	2.71668587890334	2.850670480892	2.66422247100443	2.61218422936622	2.65435471414831	2.83237004799591	2.76302757214892	2.69946534817442
Cyp2r1	5.56027024548478	5.4311235241988	5.21543527921659	5.51008159980568	5.39315849653766	5.21122014742099	5.28570459448926	5.30459156783611	5.21577032444777	5.47743871749731
Cyp2s1	3.51273887741545	3.41530854897534	3.58290586795844	3.45225446646554	3.32256354821591	3.45194574735846	3.43037890868953	3.56511822007472	3.55947480599049	3.45071647528529
Cyp2t4	0.824052671317498	0.793239368125967	0.79189643240591	0.787905750615181	0.79063585817919	0.773940118843314	0.794773925224185	0.864333352541362	0.773801129634436	0.798664302836119
Cyp2u1	5.83055465594697	5.4437797848763	5.59477808476646	5.37665374753889	5.29269281324048	5.68308603827978	5.47765078943518	5.68486266989462	5.45380080641508	5.56383453311376
Cyp39a1	4.50562081595869	4.62306956663857	4.43526002106666	4.54368371803327	4.5170165108512	4.36188275894864	4.40763031327928	4.62277558643951	4.40109753737057	4.98895677649404
Cyp3a61-ps1	1.55831977259531	1.51400685384992	1.47830363896799	1.47684844170489	1.58257854550825	1.51351987213954	1.51769265412693	1.5237102216653	1.52348078419616	1.48875779941887
Cyp4f13	8.98549364168447	8.71204514641819	8.75270038095166	8.96463763906209	8.75567221264009	8.71374374536775	9.09392698133375	8.89396050861914	9.06197411257001	8.94108095712567
Cyp4f16	8.00452144639631	7.73230972622317	7.88689974522294	8.03754542929072	7.7699066821691	7.79147955559973	7.52747324157601	8.02941138461556	8.02338802995082	8.39029788513229
Cyp4f17	7.10535241100424	7.30625097741196	7.32869516849076	7.21765511136949	7.2588284837237	7.34649308740229	7.1824105205136	7.22198999833382	7.25466612651912	7.06067794739389
Cyp4f18	7.40845180522072	7.64577828715448	7.43408473437298	8.59044543186526	7.44152479233605	6.0859198889836	5.86723341192126	7.61465731824238	7.66388385419343	9.01207375115885
Cyp4f37	2.16354872232661	2.21916357860287	2.27956108327274	2.30685956382305	2.17935986941686	2.16017167101318	2.15864595860692	2.28547828238228	2.15976784562637	2.38985565425856
Cyp4f39	1.87340821101189	1.87417497089811	1.87349379788739	1.97775346826796	1.9205517556149	1.87076028664328	1.92351142139597	1.90446352286874	1.9538866224798	2.09599896131436
Cyp4f41-ps	2.48271162289485	2.44240364941195	2.43754830279945	2.44869039776445	2.3870890190969	2.41794124296319	2.42979501196349	2.48921113622968	2.46083142337806	2.4639256536557
