Gene	L21.Seq29.FA.11.WT.I	L22.Seq29.FA.11.KO.I	L23.Seq29.FA.12.WT.I	L24.Seq29.FA.12.KO.I	L25.Seq29.FA.13.WT.I	L26.Seq29.FA.13.KO.I	L27.Seq29.FA.14.WT.I	L28.Seq29.FA.14.KO.I	L29.Seq29.FA.15.WT.I	L30.Seq29.FA.15.KO.I
Gm16001	5.14906414306775	5.00993380312371	5.1171214425461	5.23913327941266	5.20133681831742	5.21752697963958	5.1229902957285	5.15633954717182	5.24280771775745	5.21963836640184
Gm16006	1.62580413376482	1.58746949427942	1.60058146181033	1.61546740077082	1.57998387277833	1.57996157954744	1.59183791842779	1.59824922581586	1.62460410016953	1.60830375163784
Gm16008	4.78910581038127	4.7713921559308	4.75366473542077	4.90652160112226	4.81183282707403	4.81711663963704	4.79833566890623	4.82629913143332	4.78843166299952	4.79136288525418
Gm16015	2.32010930776366	2.23372785756796	2.28588912975845	2.22544579066031	2.21115362534899	2.21875619198703	2.24151369049271	2.2355317376675	2.23924311219825	2.23339915637837
Gm16023	5.74220994413079	5.73812337522048	5.70467532913355	5.77202540359337	5.7189986609221	5.76631093759215	5.59036050049651	5.72643101582434	5.751766864248	5.67639227095124
Gm16024	1.19979154098994	1.18849632801769	1.2209470270238	1.18073562122507	1.18121816023175	1.17370269468769	1.1731615873044	1.17318310737211	1.17431339459276	1.22985606015673
Gm16026	0.766315724975956	0.759851360496613	0.766665575453843	0.759760498027964	0.76740744769782	0.789469876900799	0.790384208905573	0.772074112939593	0.769194529145077	0.776881794757297
Gm16045	1.84210950883744	1.84265960391144	1.84936945973828	1.87832425344567	1.85033454821053	1.86525924097557	1.93835951793963	1.86718698328563	1.86154264457649	1.88817371757102
Gm16055	1.21280900907374	1.24373318935797	1.24067181605223	1.22813299156571	1.19976294254287	1.19974598575003	1.21793975065242	1.21185314907387	1.20037690618962	1.20492257469111
Gm16059	0.721687318763387	0.701654050490197	0.70856976482564	0.701564302085951	0.731847885227337	0.701663390846808	0.701258449239526	0.714064343170457	0.737567239775435	0.71305068277599
Gm16060	1.02152349342316	1.01669036880146	1.06255168974136	1.00167594386546	1.02426787312373	1.00179510877042	1.00760054048425	1.0139627906112	1.00234435448112	1.00706261881704
Gm16062	3.27270364287156	3.22213065402304	3.18950995363623	3.1915803011237	3.15813397799844	3.21554957160326	3.18289287509874	3.15239118711595	3.19883190392555	3.20172545519291
Gm16066	0.0958775399898879	0.103522617812228	0.109863953041416	0.117443777101092	0.0960515933155166	0.111005775140764	0.0957840776881856	0.108426326243835	0.0963367122642414	0.101608174708783
Gm16068	1.93430084429317	1.94506307392439	1.91482707056588	1.94354850951497	1.91580015789349	1.93060131642399	1.91985995963391	1.93864917923125	1.93568961847528	1.96996824022105
Gm16069	1.37513341747415	1.3983850546473	1.40299570981812	1.39718737101223	1.38387026376013	1.36879479946891	1.41132713706578	1.38084479103824	1.37840368105678	1.37388360249896
Gm16071	0.821928726553708	0.808842636810611	0.808673026120776	0.815928913966063	0.823829725743893	0.831094767634237	0.808430656249124	0.869475424202415	0.80932831654642	0.814175891453807
Gm16074	1.86310941403941	1.89334653352542	1.93758253127145	1.91295879441473	1.88625771128162	1.87870346571337	1.86910822136603	1.90645184081261	1.87360615861919	1.87433648220874
Gm16083	2.0037233245734	2.02120852319158	2.05177351528234	1.99117829416146	1.99932591934111	1.98414924319606	2.03865002665847	1.98960181271681	2.03767540664481	2.00644947564447
Gm16084	1.14871807894684	1.13649463517178	1.16320353234443	1.157389794589	1.13658810370765	1.1290249256954	1.13478365835348	1.16585435304974	1.13850909539342	1.13423189473812
Gm16085	3.95865783602458	3.93857106827436	4.03209470461695	4.03027755071105	4.01679933278271	3.97475238254724	3.99482165874885	4.02980879873355	4.03197266185864	4.09041423366234
Gm16086	1.34915000324661	1.35250509519543	1.32235377331665	1.34418001348178	1.32263729443456	1.33021652590414	1.32199588229124	1.33480582917402	1.37594689011253	1.35128481517291
Gm16091	5.72622344060447	5.75048946512491	5.68469562773061	5.90613257940449	5.78097227218677	5.76832651160088	5.73856545517424	5.83925206083848	5.72085483009386	5.62881133431922
Gm16093	0.687799975958052	0.704137445668298	0.674515301638447	0.674584865628985	0.689679123987795	0.682168476514667	0.705191433449331	0.67430909690116	0.67511422396398	0.691711901016854
Gm16103	2.52641924222737	2.62130375118907	2.53444776034494	2.54267008548769	2.53728856708698	2.60137036382578	2.53707062041904	2.51204355064148	2.56137993386708	2.50509291621462
Gm16104	2.98317605085016	2.98071239229598	2.97802493261241	3.04725216423303	2.98106878754405	3.03784230323618	3.0223718278108	2.99905610005035	3.00552054337666	3.02843892786278
Gm16106	1.32882337824762	1.32995463697098	1.32921730794732	1.33672318786728	1.33755850938789	1.35949903777628	1.3529484819935	1.34703508967446	1.34088797553044	1.33931286349795
Gm16120	1.238697309417	1.23905198867977	1.24582012344545	1.23892454049366	1.26892215915437	1.29037670200149	1.25724571009702	1.25115893435383	1.24860717060021	1.27884960404396
Gm16121	0.756307501815856	0.76804528897749	0.716687686904309	0.716760114242689	0.731941163793131	0.716858347423554	0.716456999198737	0.716472964387768	0.717311094240251	0.728132143677501
Gm16122	1.48009940818562	1.48272882628757	1.46722931885237	1.4675690079246	1.46055715359786	1.4754595864155	1.45987100628282	1.52696785913482	1.47893044108539	1.50006685061354
Gm16124	5.6290581327638	5.54525670872861	5.54078055281168	5.65635677629807	5.65481945289268	5.71828515768167	5.66563331401469	5.62565272748437	5.73076260102921	5.70055621072593
Gm16125	2.1738765338241	2.14761078452312	2.1682335192981	2.17621382053276	2.17038945504937	2.19230130237845	2.20823275552877	2.17821741081457	2.22671835334253	2.15216573373428
Gm16132	1.89199394545201	1.90408275100895	1.85226322112505	1.86689643997553	1.91173373107734	1.88984340262314	1.9012115801674	1.85178595030344	1.86259109717166	1.85146946003782
Gm16133	1.6120894296707	1.55545726458722	1.57516818561047	1.55503387380465	1.54807241399921	1.54805120089526	1.54735164040025	1.60822258731622	1.54884067833763	1.58730074194789
Gm16135	2.55579768687495	2.57486824633929	2.53660325728907	2.60006873167414	2.56810173699087	2.63095212311119	2.534371704535	2.55341992769736	2.56884570001712	2.52119488959102
Gm16144	3.54414128445803	3.52612365585857	3.6162130091777	3.58335615702235	3.49757095957049	3.58854312468263	3.50827409116208	3.55651629783357	3.52298292415995	3.52747551035559
Gm16150	2.78964512389022	2.70887927321361	2.75480766875956	2.78376464941594	2.70154324896161	2.75280252763629	2.75385523706928	2.70509814917033	2.74816640449984	2.7036641107292
Gm16151	2.08579258703493	2.0804613711308	2.11393687664673	2.12918101724657	2.07298551383045	2.10282015635151	2.12135652441548	2.07834201579311	2.12649108601638	2.1180796020099
Gm16152	1.67003965065073	1.6794478753807	1.71820312445573	1.67131139415886	1.66464527771928	1.66458444383862	1.68752030639401	1.68157469239997	1.70183397982227	1.65598053081661
Gm16153	5.31596296642925	5.3633056294394	5.22342476901145	5.32436164063692	5.31983753977599	5.37006960261265	5.24100460174745	5.24267812335064	5.30642208263234	5.35955779659153
Gm16156	2.16705542887227	2.17067440337886	2.16144792817331	2.17639783409002	2.20707238396334	2.17080956997766	2.15874453317009	2.17136937640682	2.15996948723341	2.18032072456489
Gm16157	1.23429913997336	1.23541047592912	1.26226699213836	1.22775619891953	1.25789968178853	1.23545202371533	1.22732104487276	1.27101846552219	1.25509605490823	1.23898429932992
Gm16158	3.42258041927137	3.31365626258484	3.33178173697609	3.34734443669358	3.37879484913424	3.36437079336881	3.35641913153394	3.392054799242	3.3633122744446	3.34607305072838
Gm16163	0.660414647051362	0.66065407367584	0.695085138786712	0.703185406150265	0.668262519169624	0.668213598249818	0.660274920135929	0.666663386890585	0.670032939990536	0.666090432423592
Gm16166	2.17066595990644	2.25805278852306	2.17090654591917	2.22091344056982	2.19410001424685	2.23745202477941	2.21989597663429	2.18307954122761	2.19929185418945	2.18181603262312
Gm16167	1.55603646174251	1.55656035803121	1.49110051474973	1.4912241252494	1.52125164767242	1.49139177123669	1.49070677373814	1.49708032105083	1.49216434009512	1.52536644399211
Gm16170	1.30560106399947	1.29003737360414	1.25231664825544	1.25242514509924	1.25259047882432	1.25257225934434	1.26474952677924	1.25199484403276	1.32321450869252	1.25178140369709
