Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Cwf19l2	9.2430418011215	9.34879843910981	9.25468510250157	9.1365182028183	9.07326166604527	9.25459323539582	9.36397881447902	9.0943909637472	9.23775757700839	9.42689743098452
Cx3cl1	0.1008281358041	-0.0427225146795985	-0.043102449426351	-0.017422925291845	-0.0413708730735963	-0.020287530005082	-0.0419159443388417	0.0281131946755023	-0.0419660277981214	-0.0423927764329981
Cx3cr1	10.8736161802012	11.0897614649445	10.8280964090207	11.1848224895107	11.9151972989005	11.5981274556066	11.7541793068797	11.2321707681933	11.2479581205763	10.8068464495615
Cxadr	3.51878894510352	3.59793778271266	3.5944192864439	3.27840948289395	3.43558188377404	3.28671609678723	3.40897777794065	3.72663066859257	3.38133793758821	3.23427937695063
Cxcl10	10.2589394382832	10.2035623322868	9.74900943579673	10.5624551040039	9.37246730659767	9.85491669363299	9.04587724745832	10.3119499359242	9.97313208222616	10.9934437729968
Cxcl11	4.70631970013591	4.46329145725939	4.44889792198867	4.41990589332524	4.04704867134239	3.98273513236965	4.35824168172306	4.31621165398766	4.52918200050471	4.85576982565399
Cxcl12	2.899711879735	2.81043145046948	2.84763789732468	2.76925812731396	2.60459692852903	2.7300285272022	2.63230265022734	2.69423127509594	2.63164165162899	3.13028270931572
Cxcl13	2.74367516492196	2.81342394977409	3.13366634643829	2.83882151299443	2.83684536784062	2.73126391595713	2.6673331492778	2.85375877916906	2.69889684045676	3.22158946555045
Cxcl16	6.57776525546126	6.12176011498916	5.96486919445033	6.09101543002278	5.68044404077545	5.7312335531054	6.48890368935732	6.31619985791527	6.21837195620841	7.17713208557777
Cxcl2	4.14567078446016	3.60644016630061	4.19894847907292	3.9216614524575	3.63240591776293	3.59926808899902	3.84567373986337	4.40103456152799	4.56093440508484	4.42147033628252
Cxcl9	9.08208790034293	8.65926970184019	8.71684778396225	9.02664131908691	7.9420483535723	7.02196754873748	8.32263504676789	9.25604623015876	9.0590603771488	10.0363059635536
Cxcr2	6.98732224621336	6.91987641491937	6.71318186955711	6.61616961425163	6.69398772736347	6.22290372061715	5.91184820410944	6.1208502718034	7.36970233149266	8.56665573424809
Cxcr3	12.5588963926767	12.9199616970078	12.2831719597017	13.0070633579571	12.9884990138288	13.2120966974298	13.2296128710493	12.6954809661043	12.7784358069249	11.937483465212
Cxcr4	8.33428547803349	8.42024028469271	8.00699924653503	8.09508808747288	8.51418859341616	8.8365126134647	7.57207427111157	7.90063422968487	8.08703505260175	7.85175104646341
Cxcr5	9.75505275352556	9.15661258433564	7.73276752090995	9.78261724805585	8.82293521085552	9.79561954311263	9.91200522269139	9.45059562634339	9.60002583811272	9.70999689867088
Cxcr6	12.9554693383424	13.3210303661106	13.5530283810418	13.2227279133587	13.5615090684274	13.3446532653291	13.4201028287967	13.1739532021587	13.1773234523642	12.4636991343164
Cxxc1	10.9939614915064	10.8977475675955	10.8703390912531	11.1135969902755	11.2189701209212	11.1216254869943	11.4357769647534	11.2969920069072	11.2452789897907	11.184826629758
Cxxc5	6.80099598187204	6.46747532884346	6.68541600804226	6.82179251685904	6.42608543671809	6.67751912385021	6.47584810352565	6.23723063276951	6.11424235440202	7.02396697986152
Cyb561	6.36347250907319	6.2873417400325	6.57924581300611	6.13535304041296	6.10036209057628	6.58936847982463	6.38060228621046	6.26684013608286	6.43805123157572	6.42870860955415
Cyb561a3	9.91000693293561	9.79798161350209	9.87226624452195	9.95989843084439	9.85268876609139	9.90602241707005	9.8583529777969	10.2125480594031	10.1499851563175	10.5018349432379
Cyb561d1	9.25278165930737	9.43726434689576	9.48106128007659	9.07180948309656	9.43030941801118	9.37826157542182	9.47127295360903	9.16591781512774	9.41965750663023	9.31815970693557
Cyb561d2	9.46347946630911	9.6091671822986	9.55251203185841	9.75314371872834	9.92954461137625	9.85542062525128	9.88488446570818	9.70988227411119	9.61260780044678	9.55454222723413
Cyb5a	10.3004982137485	10.3264423104059	10.0135723808336	9.94514626754676	10.0061980521455	10.0087736952321	10.2112361648663	10.1377782306628	10.1653096201858	10.1056419484691
Cyb5b	11.3274224231304	11.3149981367751	11.3996527747063	11.2999774846418	11.3283216565936	11.4629668689645	11.4027931868786	11.2934693045027	11.4081151948341	11.4857609465754
Cyb5d1	7.14850616621469	7.11420844892094	6.95457085452601	7.15991280509669	7.09302924825992	7.33618556757454	7.21273250927104	6.92042872362692	6.93343828178002	7.2768613179022
Cyb5d2	7.17208991509965	7.1720241574535	7.05802605015908	7.29177799888891	7.21334419967246	7.23385945185164	7.33218021296617	7.23879061698161	7.31581021018969	7.52327400055636
Cyb5r1	9.40740447700408	9.03155609042001	9.30059105333298	9.23860665044547	8.94300878432706	8.96103352958089	9.01398387927389	9.51881681659752	9.27271758060705	10.1014106277538
Cyb5r3	11.4225254007912	11.2651647782195	11.2622516555579	11.2487237795028	11.2554599535552	11.2150998078664	11.0410741340106	11.2901110753259	11.1817342164236	11.2984920096429
Cyb5r4	11.4466780395913	11.5267327786399	11.3959797253949	11.5976374980353	11.6993101201907	11.6774972634931	11.7810482420594	11.7608533679425	11.8119460549745	11.6139785436829
Cyb5rl	6.90714793531896	6.91319138879028	6.89382233816025	7.29843339624039	6.90233734578554	7.02280863439355	6.84741661000994	7.16908539995477	7.15858953528633	7.15739704180988
Cyba	13.4391260717823	13.5406328677717	13.5633098957872	13.2351501412399	13.1771430873068	13.1623550130654	13.3236407642149	13.4822973519341	13.3790307008336	13.7122478709145
Cybb	12.8049751223149	12.3442869525394	12.6752032309693	12.4280281379289	11.4782217877505	10.4389346322173	11.8410074835758	12.9854479574991	12.9313921401107	13.9186473172282
Cybrd1	0.69679217768712	0.722085847730589	0.695908631536544	0.884143004124867	0.6989386839911	0.695939866837041	0.697986336478973	0.791825987794325	0.8385951625978	0.697152126040021
Cyc1	11.7374673644452	11.7070708246122	11.6872497303634	11.7371558262968	11.7825915995812	11.6782604379053	11.5005385306906	11.6530813999284	11.6199203695734	11.8048182694944
Cycs	10.6303046723652	10.622003750596	10.8216901244056	10.3682758703824	10.3088222977115	10.354228967937	10.4234169140409	10.5430851039873	10.5488798682234	10.6820818602846
Cyfip1	10.9072601346865	10.7203617949785	10.7764396513549	10.7551385570197	10.4853595516822	10.2574249308734	10.8561715397155	11.3089778753562	11.1972564062156	11.6850339894636
Cyfip2	12.455223063499	12.5181986957186	12.5890417969399	12.5273562466059	12.9441017295799	12.9935090962975	12.9837040249281	12.8352110072309	12.7707604884253	12.6802494416028
Cyhr1	10.16825302236	10.2878954372979	10.0635551349339	10.2321033060326	10.352654382529	10.1974736089006	10.3886093952167	10.2402218315281	10.1645067824434	9.92410259305812
Cyld	11.3401715023344	11.3001744765809	11.3396867467883	11.2036478893241	11.272728858946	11.3980830400314	11.4040241821935	11.347915989965	11.3690341960788	11.3616040493899
Cym	2.00322774706789	1.9978126834302	1.8107834805598	2.02096884991976	1.85085247783526	1.81085165569603	1.93062889137985	1.81184105911707	1.95573964091541	1.91850470615464
Cyp11a1	4.74847910017779	3.79753129515604	4.51846926049851	3.9332215667579	4.1317873989044	3.94899161874939	3.69438200655671	3.67386995569093	4.2230010921383	4.82510751164463
Cyp17a1	1.67257927448491	1.55539351030342	1.5298448753338	1.71177247398529	1.53482297102505	1.52989607708666	1.53325591166277	1.72459272202242	1.76288900909389	1.53188508740496
Cyp1a1	3.60611198919863	4.46503430722753	4.37687785922942	4.91738367317377	5.18542501323451	3.77774855692597	3.62502080511834	3.59962505250941	3.66487822097026	3.99469582550912
Cyp1b1	0.238768032681298	0.21261086323931	0.21214455819484	0.212676423533103	0.214267927253325	0.21216642189698	0.213600032392395	0.391969422433165	0.272056358501854	0.26662144360671
Cyp20a1	9.13254692354888	9.22226124368157	9.19737717678693	9.22125535832345	9.30822440069085	9.38876134257108	9.38046438664071	9.10579018316188	9.28381211789386	9.17502717561303
Cyp27a1	8.77487951245534	8.06685310945128	8.43372838473911	8.60183555595677	7.52701033493761	6.62551312272202	8.05906776831229	9.27354706284346	8.91504181998914	10.08068385794
Cyp2ab1	3.09121425244616	2.74984772685686	3.07213119344646	3.02402423643249	2.83414908351932	2.74650491428314	2.75720765698757	3.07447487655809	2.82175602472699	3.46447710665957
Cyp2j9	0.602498441457428	0.550198012387524	0.595769599286066	0.550283861772604	0.552365422013461	0.549615812458944	0.640081129416823	0.550031723725334	0.551412156607244	0.7725537964439
Cyp2r1	4.74478889172969	4.66660212898058	4.65712114312856	4.58572388534614	4.43268074512358	4.48013495159066	5.13237130901584	5.08090104747771	4.86437228621478	5.21095084942622
Cyp2s1	6.03365506646325	6.56809189309369	6.08311311655014	5.79594437080748	5.95204699674461	6.35203313041981	6.25377902650694	5.88684317301609	6.15480612644763	5.65716583422055
Cyp2u1	3.67797370743869	3.53241561485495	3.48977601694779	3.70763188454502	3.77502602562909	3.83356274979057	3.4245580311192	3.31945738605399	3.52839178424594	3.6363004184684
Cyp39a1	5.19623268503842	4.78415694561428	4.43125579458877	5.11786463860059	4.89751679557088	5.00656773482457	5.12554744340994	4.51656959174294	4.65431401352704	4.94870797009607
Cyp3a13	1.30057303438554	1.3852333088097	1.22554855963373	1.27567206369964	1.35269856521166	1.22559035257014	1.31336890837726	1.22619732667407	1.31243370207038	1.27943631754586
Cyp4b1	1.2704662122847	1.18056387152765	1.19395548205637	1.11012599913631	1.11284271149974	1.1943724454566	1.11170139996286	1.20041222628456	1.11159658011136	1.18661073022796
Cyp4f13	8.55927672149619	8.39079019235079	8.2660230963391	8.53784007035364	8.22239918592145	8.20242810819562	8.51776117035497	8.77815957639397	8.51198747573404	8.93127476341733
Cyp4f16	8.59758398547725	8.30869661336643	8.4040227164192	8.410239206698	7.37871458351152	7.00627342878575	8.23480774351978	8.71771316881388	8.84840894917032	9.73627927890443
Cyp4f17	7.43607255771518	7.43309691955679	7.06334872010288	7.31308543689607	7.34482131044187	7.07340711046027	7.23750890995526	7.2601188501911	7.207504849313	7.45640448709497
Cyp4f18	10.9182512126583	10.6039890497411	10.7955567726538	10.698579292913	9.8867671574344	8.4273345904008	10.1532998122649	11.2734248523268	11.0223669860468	11.9824267072411
Cyp4f37	2.00532532201009	1.94965110864955	1.86433426566334	2.05203695187843	1.87300342905276	1.86442466455777	1.87030001550652	1.86573455019136	1.99732727034755	2.47970263702002
Cyp4f39	2.01246157392493	1.8730735940192	1.99300466329472	1.96673956288642	1.97645959094871	1.91300848320027	1.93641495262534	1.84816514952152	1.88015533788745	2.06313913493306
Cyp4f41-ps	2.56761981931104	2.77673994915366	2.82040434833201	2.59017333778208	2.8539768491221	2.71929458640551	2.52156356367391	2.67327136805471	2.57837017799069	2.64485139630717
Cyp4v3	8.73862114146703	8.71124663728486	8.50909053201413	8.69690932049954	8.28524609144144	7.91104209391132	8.45354647586612	9.30370864690713	8.81706728848711	9.6099832891387
Cyp51	9.48822174045486	9.72601669450315	10.0609095719725	9.78159898584707	9.84455209536418	10.0528382388446	9.44764241647947	9.44421515902899	9.71685630298418	9.66282806073884
Cyp8b1	0.323601707868616	0.323431720439139	0.32291126235792	0.374723271809801	0.325278990444995	0.322935671364559	0.324534847748416	0.323290031236189	0.491777755068856	0.454016840238488
Cyr61	1.72306075910686	1.85466813780181	1.77142056861703	1.72275223183506	1.7283681243196	1.72093388263835	1.82214809134586	1.92041877940822	1.72580545588367	2.26089901192741
Cys1	-0.056701620868449	-0.00951209282681933	0.0463953317728574	-0.0567663751135113	-0.055575884825724	-0.0571464724567446	-0.0560762920616457	-0.0569099463354694	-0.0561222307258562	0.0423683337987537
Cysltr1	6.62707849618327	6.31596041604823	6.34435962746752	5.95952299272532	6.11304143665194	5.28382885551809	6.66343156666352	6.79287670001939	6.72268152318313	7.21135629170601
Cysltr2	8.2753148990864	8.51221398326995	8.3666660170467	8.26278264665687	8.35189274201766	8.55110184561354	8.4250963012401	8.31463760201537	8.26373569029557	7.7124589426098
Cystm1	4.00867255287225	3.83475501255856	3.63826827987325	3.55145752263486	3.54057876938074	3.57793981490795	3.75766824676063	3.80802480264993	3.73134894006269	4.07636343433754
Cyth1	11.6333304144337	11.7188640650833	11.6118124784447	11.8343628997006	11.8743890446412	11.8869871731339	12.0556636065886	11.8218566888483	11.839638714375	11.6679467169919
Cyth2	9.61511868060113	9.85870421937934	9.66250898421151	9.84517488703934	9.82922881254176	9.82522859560256	9.78797171536556	9.83141023403507	9.60597053622463	9.79799855277545
Cyth3	10.445284746784	9.68326899640227	9.84546322019049	9.62504958515358	9.46966794535859	9.37540307030248	9.36154343591775	10.0464657008864	9.92412127686144	10.3006696951687
Cyth4	13.0275883997537	13.0813397026541	13.0290891636602	13.1063388795325	13.4027207571653	13.2672398882196	13.6183525537256	13.3760632056603	13.3399832114675	13.2140696075579
Cytip	12.0125736623964	12.1047912886303	12.2785292433446	12.1238520483223	12.2128809716241	12.1492866708808	12.3087213474678	12.1615500804614	12.1825711204652	12.0925025762572
Cyyr1	0.210929829374451	0.0940646177994529	0.157579921891265	0.0941191229815643	0.0954459045755409	0.0936954347155226	0.0948882522708176	0.140197932528286	0.0948370552565519	0.145454222930222
D030028A08Rik	7.44748603842879	7.23122846925004	6.98796045913816	7.12767947005859	6.99626792881286	7.18487753791519	7.83843571728441	7.23874127634822	7.56389057702803	7.59030681919683
D030047H15Rik	0.635515965957397	0.705953350534609	0.678240866351254	0.706905963037781	0.637368565793737	0.678467415313962	0.746387515630326	0.70410672221991	0.636469762894188	0.635825916949755
D030055H07Rik	2.80693521552605	2.43470128270508	2.63011660361872	2.50810321663233	2.48977196129089	2.4944034785962	2.38815148229662	2.52509124205167	2.47643513822612	2.58759248561301
D030056L22Rik	8.75740336014856	8.50677559964636	8.55338937995724	8.77638145063065	8.6264499944932	8.4625278590209	7.93074942151594	8.3157205935939	8.44460795008909	8.56598696749478
D10Jhu81e	8.24769954862792	8.63713502842256	8.64270049339787	9.1282582721491	8.80065069163062	9.12447108025497	8.66235999682951	8.84311777797334	9.03027057430002	8.85040203397032
D10Wsu102e	9.50363396829348	9.33873009332951	9.60942444535674	9.33290557643402	9.37699019244225	9.32922282086031	9.20941928643352	9.31645657720914	9.32227821466205	9.38248591594916
D11Wsu47e	8.51904769560176	8.21814150495615	8.35136929399601	8.46410909157448	8.54828968709045	8.73717940051492	8.48689398497441	8.46250366007878	8.58991373515406	8.53365534679073
D130007C19Rik	2.99480095268768	2.86490869238249	2.78579570773407	2.91014451943382	2.86543709087206	2.80780213856144	3.10087452547171	2.94184775055665	2.70282196225926	2.87901947689807
D130017N08Rik	5.07358707604528	4.78171490556283	4.7857508251641	4.59666883202607	4.63504430384509	4.98593866042671	4.7274338893632	4.75424361201119	4.42400684360302	4.54758819934205
D130019J16Rik	0.405531670254212	0.425467547913174	0.375921848024765	0.333208971505657	0.33478055168701	0.354706582312292	0.334120073594121	0.35649830871107	0.334059431747297	0.409112644042639
D130020L05Rik	4.36462776618675	4.46865750599623	4.13071571429956	4.145520957209	4.16522528532548	4.26636420460935	4.24414980773682	4.34025561403427	4.26106417028601	4.47937336472022
D130040H23Rik	6.91973861486674	6.81141544748107	6.56119951907362	6.78386904535657	6.76057288994201	7.11339265010903	6.84565478166596	6.40659717721192	6.53020498598771	6.7801145109561
D130043K22Rik	2.78650181987056	3.38127916739833	2.80796119362454	3.27454956518544	2.87121377319183	3.28054895451367	3.2459048973535	2.78428967574063	2.85847533170771	2.78849006153488
D130058E05Rik	2.6766468394226	2.5169884848937	2.62646356637379	2.51912923370964	2.36423345725312	2.35538264563679	2.39053563719205	2.47085389705021	2.52262502429058	2.53013881860773
D16Ertd472e	10.6824047901585	11.0181523607822	11.3186213701451	10.9574337404036	11.2847096440613	11.1317422860426	11.2690231872709	10.8559750929812	10.7991997766662	10.4686189786368
D17H6S53E	4.23295042439943	4.13070568494616	4.24895232312046	4.22648553453685	4.27655493983864	4.35156850091668	4.21310169180347	4.24544432362677	4.09834885026673	4.43221668345492
D17Wsu92e	11.2929511700044	11.1930732882243	11.5193599662063	11.2466445961531	11.2024501742411	10.9293120376729	11.1490985339186	11.4888323153831	11.2300989961152	11.6930761483392
D1Ertd622e	10.1940194984605	10.1303237629609	10.4509554375687	10.1815410903166	10.1318694238473	10.1525771565699	10.115303882728	10.1543844651141	10.1928262580483	10.5223829498293
D230017M19Rik	2.69153648818173	2.55798071069927	2.4340044651762	2.68750167697411	2.54180190631535	2.45772380030117	2.68381336478537	2.67850452287542	2.60822773632353	2.5687028380217
D230022J07Rik	2.64316322931998	2.70183340752175	2.58306758073619	2.61814718988598	2.50436826239982	2.64509314478918	2.76420488887997	2.73567905614707	2.64076205958046	2.718044784188
D230025D16Rik	9.5814854129357	9.52955568982387	9.55722523986959	9.66209588672085	9.51785580088835	9.30880147803256	9.59427647896867	9.64887911740602	9.40427816770097	9.67861798364232
D2hgdh	8.33670795729031	8.37640685238075	8.17901411863886	7.93979200134009	8.02650279659229	8.30069176964714	8.26968716381196	8.22476753668179	8.34914154623453	8.44720328814987
D330023K18Rik	6.37265513960222	6.48573318979919	6.3282041866675	6.24180173967858	6.04091562868873	6.19309208844185	6.27229495734496	6.34990516388731	6.14426059016468	6.1996474535943
D330025C20Rik	0.858480512942696	0.909374987407441	0.904109891905484	1.13039199414478	0.860966539462642	0.857491949469169	0.859864188963304	0.999744654685573	0.859762773241182	0.858897755248453
D330041H03Rik	8.09117544670477	7.99481998112154	7.66059251953127	8.27920156631364	8.09687650153383	8.15896609144438	7.92178990102549	8.1953778972506	8.10229908494617	8.08163258124508
D330045A20Rik	5.05106669268013	4.3959294199377	4.76418792206736	4.75856616989906	4.50820384960108	4.04044837164938	4.46416617831502	4.76485851657515	5.04272148961173	4.44568084590681
D3Ertd254e	6.55455378538086	6.66933869351332	6.31472691732847	6.87685119653565	6.5510566679427	6.2827345443437	7.1248736290889	6.09657290590593	6.61121253429114	6.92668365831491
D3Ertd751e	6.9775281811651	6.98988155296625	6.85404910042876	6.48328744282477	7.02467929249487	7.11017226810408	6.76254175811325	6.64505588890044	6.79515908973573	6.88899335257806
D430001F17Rik	0.353618458133901	0.398946585054433	0.350126025798035	0.328732453643641	0.362106418031471	0.43277468956907	0.329642236912948	0.374902611800011	0.357993369622108	0.329066031633308
D430013B06Rik	2.35961527982359	2.35452881816468	2.27648672985475	2.23950880305117	2.38111812963934	2.35944565070442	2.19160854701022	2.18694276146785	2.27968124910202	2.55445392781085
D430018E03Rik	2.56153098555256	2.32012743243062	2.34210847638124	2.5982699678416	2.57398710486166	2.38901108480583	2.32487424137366	2.34542883320163	2.52236226621188	2.69457159541246
D430020J02Rik	6.58319980430745	6.64344196302495	7.1678093244084	6.85891626408916	6.84093422609911	6.93509821151347	6.6991433868734	6.55195395658023	6.59961023374496	6.44367413290387
D430040D24Rik	0.378333489425655	0.426041924443674	0.421294148524773	0.378243808931818	0.472631333320682	0.48306247634311	0.408101528795377	0.40171793865637	0.379135600099458	0.378594147102987
D430042O09Rik	7.83342098630739	8.02063759124441	8.04063336216046	8.17354732644181	8.36685029321749	8.08361854031123	7.829364345662	7.78121105565804	8.03085523435817	8.17964620252462
D530018E20Rik	4.18167680604503	4.39298705347288	3.87624470693935	4.00746571163932	3.99285147835694	4.18037596585566	4.33525194074987	4.01590377357219	4.25977263507999	4.08886066045513
D530033B14Rik	1.44126800271538	1.41583081238683	1.38611647050345	1.3709130742512	1.35751308143377	1.36521000024042	1.35304425958858	1.36876229068045	1.48364871747191	1.34912772100014
D5Ertd579e	9.01846183137785	9.3586807535113	9.39643605852112	9.38939939468628	9.29944630951191	9.24477058887381	9.21270743204995	9.27070203871722	9.18851808598723	9.43713090927261
D5Ertd605e	3.52149436317266	3.45639142411426	3.41217603329444	3.55150973539338	3.27732122889033	3.37607599009296	3.34446457747439	3.63476099631024	3.440082444515	3.27582700933476
D630008O14Rik	4.13233945696791	4.28050583041534	4.03492993900254	3.97319327452892	4.05749602880928	4.18087891458027	4.36968085077284	4.22422353301357	4.04245413354657	3.85075823901174
D630023F18Rik	1.01589122265336	1.04000222708321	1.10031807030621	1.11044857204981	1.1114233224855	1.01492361617168	1.01724982656279	1.10679039588689	1.01715008017139	1.16283293371951
D630029K05Rik	1.5554562570414	1.46988067200525	1.46844541527356	1.47008189946567	1.47492543952663	1.46851286831266	1.76365860283346	1.95588135759781	1.47271567838396	1.47112007167954
D630030B08Rik	3.61182944580833	3.8056411434121	4.12575661309739	3.94014004195917	3.66272135234884	3.51894918766601	3.77304694211558	3.87239429658385	3.69328665057641	4.30997494547543
D630036H23Rik	1.76276384213292	1.71602373808428	1.64307373165022	1.71757022989091	1.63651316637948	1.68527631360769	1.63177281649955	1.71302328330258	1.65917794399604	1.65314943258
D630039A03Rik	7.25339714186301	7.47710655368012	7.55883261026706	7.29927763525816	7.82637484216029	7.586392244824	7.83884925783123	7.41415745398593	7.30481997732241	7.05575489485731
D630044L22Rik	-0.00849395874724532	-0.00861188552163566	0.0341725184717098	0.015769926592372	-0.00732596920349964	0.0552157632541011	-0.00784514260005911	0.0147247159551744	0.0204496079175535	0.0671131054451462
D630045J12Rik	3.36428528005122	3.214032256218	3.48864547369532	3.44584983687537	3.52958789132937	3.71850145017842	3.64243441309703	3.5809394317042	3.20062062561319	3.16411478600967
D6Ertd527e	3.21975825272406	3.07269890555813	3.39166702379266	3.25901994179613	3.2791254174273	3.51347434934267	3.05944239047248	3.28962018684883	3.08873232223702	3.45296092308321
D6Wsu163e	9.09128394171499	8.86670454772125	8.73147753232854	8.80359938849696	8.83296376885254	8.83689168581353	8.85712906019043	9.18641863257553	9.04686323730902	9.21415154403173
D730003I15Rik	6.35889285948408	6.24413797627575	6.27713617100194	6.07723532646549	6.17798766832695	5.99946266845366	6.31032491163096	6.25696015086205	6.07408423497847	6.42296489968552
D730003K21Rik	0.047651357960895	0.118085744859417	0.0471469182767446	0.0475805317467811	0.0488821529642419	0.111792120441327	0.132002721918056	0.0710212737477569	0.0768175560285014	0.0478572286879685
D730045B01Rik	2.11280027232801	2.15312451470615	2.09700042216566	2.03890370195263	2.25901619672224	2.0322471970997	2.02136333352716	2.01198328449826	2.23127824791115	2.04330598921354
D7Bwg0826e	3.05482767198593	3.02745388706929	3.04998925213711	3.02978496916128	3.28041414935093	3.10685029000046	3.08687250188979	3.04394503507232	3.10840588636052	2.91792633932265
D7Ertd128e	0.831921395776447	0.806726843207446	0.806078158106297	0.901124081994085	0.809037646129226	0.911574224513808	0.892070088056797	0.830224889820334	0.836627281762527	0.907445354037224
D830024N08Rik	2.94471673334757	2.77075822499914	2.77864765594666	2.64863499533497	2.78609000288505	2.87670541190417	2.68461937710531	2.94821871843633	2.89551237981755	2.957971255745
D830025C05Rik	5.05189826299417	5.12212363522735	5.31017901561088	4.43870902746839	4.48138825163621	4.71875128235917	4.54428191058009	4.73645322247243	4.71102797759688	4.58971350453028
D830035M03Rik	4.3488395779447	3.88614931541502	3.96894513499917	4.07690834748822	4.02212935574134	4.03633442177319	3.89083227156221	4.04507001932262	4.08525159276224	3.71465321098134
D830039M14Rik	2.32839758927189	2.35495588710498	2.54715826126755	2.50531328410696	2.4389115206846	2.37478197767525	2.36496963867647	2.6031483674956	2.39522280878499	2.88783471145186
D830044I16Rik	4.63344069513477	4.26491714840118	4.4647905455238	4.06608231910119	4.2260341204841	4.08852132446397	4.66063809233553	4.30970034769421	4.42433489647497	4.83539192806975
D830050J10Rik	5.82709790258029	6.03584787333043	6.02059667596478	5.84845524229031	5.981740709236	5.56474472718337	5.79607160481223	5.98000454127344	5.97615252931185	6.24168610897279
D8Ertd738e	10.925671545996	11.0836601702055	11.0426096227093	10.9483137199677	11.0084934692815	11.0026398799583	10.9999211015285	10.9597821295286	10.8903416922153	10.8478666322895
D930015M05Rik	0.0434458710526574	0.0426158623252674	0.0613851553101105	0.0429730362661264	0.0198809067570624	0.0401941181257989	0.0193509392584042	0.0647364132496701	0.0476693562302313	0.0699744230907861
D930016D06Rik	4.51947156134434	4.54463364159349	5.02616386427578	4.86972691219639	4.96321189705988	4.60514684194775	4.6018516770812	4.40101818774631	4.59729820574915	4.77962192004825
D930028M14Rik	6.83469546032092	7.19372591155326	6.81525910176869	6.7321932133187	6.7589556619816	6.73016716930455	6.8349957341361	6.36712754781025	6.6612992085354	6.34805952365049
D930030I03Rik	4.46770824969791	4.85603099856296	4.68792430381931	4.60465037122088	4.80994658604469	4.70366874636473	4.75237381313214	4.75089753893467	4.52043203032469	4.5245254728005
D930048G16Rik	6.67897421596643	6.87547563401703	6.90141458779486	6.74170036290342	6.71016971616904	6.80244118610887	6.63272975225786	6.63758998735947	6.75938320361772	6.29480067011445
D930048N14Rik	6.76239220277364	6.88010411568683	6.48575267332193	6.61759477206207	6.87578355052802	6.92513571543564	6.85929574385759	6.47225860444634	6.66645875316763	6.4588165961718
Daam1	6.86299930756012	6.1404403376282	6.61566987525441	6.40758340339375	6.68381066631353	6.6198237807616	6.43911697869638	7.11336402452682	6.48205663752723	6.90200290167115
Daam2	1.57620564202956	1.57505804673634	1.65957033011874	1.57555202513088	1.73985180915833	1.66011498694797	1.5518607840445	1.5985665559839	1.55169852874977	1.8361644427781
Dab2	4.97380402220131	5.77826007730521	5.24211657709664	5.28244194138735	5.01109340110203	4.43719963555219	4.92853118285138	6.65833879871803	6.06505682712266	6.1126960040343
Dab2ip	4.27440172780496	4.52898406911762	4.37738307933916	4.71646207890002	4.386348172609	4.5704016371594	4.71363676902984	4.47075723655592	4.3428616151163	4.44708078383452
Dach1	3.90083017162945	3.99125504568516	3.9811215945132	3.98050489178398	3.89085071540044	3.48660514456163	3.70830039005149	4.05609128855103	3.53478656252109	3.89971313414329
Dach2	2.21810109245702	1.96201662873514	1.92967078698491	1.93901759323209	2.05638387871495	2.11214488840035	1.86444623614438	1.86060714130908	1.86423568013163	1.86243819220558
Dact1	0.641222628991635	0.71175435941582	0.725362716538649	0.735248148773735	0.643087388797647	0.640484972725374	0.642258811923181	0.640877237511684	0.751123317985908	0.693019802609153
Dact3	1.34172065043752	1.26853524108918	1.44779308994254	1.31713504944607	1.36445434881116	1.41190956398522	1.27043516615334	1.3374654890705	1.29890154992115	1.26931176948068
Dad1	11.6788661604358	11.8714655080719	11.8170506960913	11.7753823059545	11.699595961675	11.8255114041376	11.6704154276923	11.5635073673029	11.5874304288558	11.3867930792151
Dag1	8.26597250358779	8.22129951875733	8.07128707983957	8.36180888590203	8.12426645860185	8.23611574439849	8.4523530756002	8.41514660475662	8.17926886559788	8.60828725345615
Dagla	1.44738754568032	1.56775085103355	1.49184574812492	1.44717764673446	1.48457066795792	1.59747926691045	1.44940910164812	1.72474434216157	1.44926092243956	1.577542898212
Daglb	9.2851206227901	8.91448968997854	8.93470165331014	9.23899198555552	8.98292881788703	8.68422427511164	9.08863626357801	9.45875838085181	9.27446765875603	9.85950083068361
Dalrd3	9.08547380471934	9.33588281339005	8.88281715001842	9.17416112088334	9.12973148306394	9.27865765612687	9.20575538420903	9.08985648742737	9.07799441414235	9.0059654002863
Dancr	5.80466648521389	6.08624859377941	5.96971975189745	5.78159200539079	5.95952825791578	5.98972076417023	5.89076291665687	5.80877525831162	5.74129482705381	5.62396696091492
Dand5	6.25188327128163	6.04278543043054	6.19786730889217	5.97879392854956	5.91972497758205	6.35417063366679	6.32458512549708	6.22335036446112	6.56359349365911	5.68418458165329
